Bedrooms,Bathrooms,Size,Type,Price,City,State,perSqFt,Region
5.0,2.0,1872.0,Multifamily,269000.0,Anchorage,AK,143.6965811965812,West
8.0,4.0,3504.0,Multifamily,450000.0,Anchorage,AK,128.42465753424656,West
2.0,2.0,903.0,Condo,155000.0,Anchorage,AK,171.6500553709856,West
3.0,3.0,1337.0,Condo,190000.0,Anchorage,AK,142.10919970082273,West
2.0,2.0,990.0,Condo,190000.0,Anchorage,AK,191.91919191919192,West
8.0,4.0,3840.0,Multifamily,650000.0,Anchorage,AK,169.27083333333334,West
2.0,1.0,866.0,Condo,102000.0,Anchorage,AK,117.78290993071593,West
4.0,2.0,1822.0,Multifamily,355000.0,Anchorage,AK,194.84083424807903,West
3.0,2.0,1152.0,House,265000.0,Anchorage,AK,230.03472222222223,West
4.0,3.0,2769.0,House,475000.0,Anchorage,AK,171.54207295052365,West
3.0,3.0,1188.0,Condo,210000.0,Anchorage,AK,176.76767676767676,West
6.0,3.0,2000.0,Multifamily,196400.0,Anchorage,AK,98.2,West
2.0,1.0,1196.0,House,255000.0,Anchorage,AK,213.21070234113714,West
4.0,3.0,3487.0,House,899900.0,Anchorage,AK,258.0728419845139,West
5.0,4.0,3462.0,House,649900.0,Anchorage,AK,187.72385904101677,West
2.0,1.0,843.0,Condo,150000.0,Anchorage,AK,177.93594306049823,West
16.0,11.0,9318.0,Multifamily,899900.0,Anchorage,AK,96.57651856621592,West
2.0,2.0,1253.0,Condo,195900.0,Anchorage,AK,156.34477254588987,West
2.0,2.0,1061.0,Condo,224900.0,Anchorage,AK,211.9698397737983,West
2.0,1.0,902.0,Condo,195500.0,Anchorage,AK,216.74057649667407,West
9.0,4.0,3744.0,Multifamily,369900.0,Anchorage,AK,98.79807692307692,West
4.0,2.0,2080.0,House,360000.0,Anchorage,AK,173.07692307692307,West
2.0,1.0,1118.0,Townhouse,210000.0,Anchorage,AK,187.83542039355993,West
9.0,4.0,3834.0,Multifamily,369900.0,Anchorage,AK,96.47887323943662,West
5.0,3.0,2000.0,Multifamily,370000.0,Anchorage,AK,185.0,West
3.0,3.0,1732.0,Condo,269900.0,Anchorage,AK,155.83140877598152,West
11.0,6.0,5712.0,Multifamily,475000.0,Anchorage,AK,83.15826330532212,West
4.0,2.0,1536.0,Multifamily,265000.0,Anchorage,AK,172.52604166666666,West
3.0,2.0,1508.0,Multifamily,360000.0,Anchorage,AK,238.72679045092838,West
2.0,2.0,1203.0,Condo,270000.0,Anchorage,AK,224.43890274314214,West
5.0,4.0,3776.0,Multifamily,359000.0,Anchorage,AK,95.07415254237289,West
8.0,4.0,4580.0,Multifamily,610000.0,Anchorage,AK,133.1877729257642,West
5.0,3.0,2094.0,Multifamily,368000.0,Anchorage,AK,175.7402101241643,West
4.0,3.0,2000.0,Multifamily,275000.0,Anchorage,AK,137.5,West
4.0,2.0,1920.0,Multifamily,349900.0,Anchorage,AK,182.23958333333334,West
3.0,2.0,1384.0,Condo,275000.0,Eagle River,AK,198.69942196531792,West
4.0,2.0,1378.0,Multifamily,259900.0,Anchorage,AK,188.6066763425254,West
2.0,1.0,756.0,Condo,105000.0,Anchorage,AK,138.88888888888889,West
3.0,2.0,1460.0,Condo,275000.0,Anchorage,AK,188.35616438356163,West
5.0,3.0,1820.0,Multifamily,229000.0,Anchorage,AK,125.82417582417582,West
4.0,4.0,2805.0,Multifamily,369000.0,Anchorage,AK,131.55080213903744,West
6.0,2.0,2340.0,Multifamily,369000.0,Anchorage,AK,157.69230769230768,West
9.0,4.0,3828.0,Multifamily,375000.0,Anchorage,AK,97.96238244514106,West
2.0,2.0,896.0,Condo,149900.0,Anchorage,AK,167.29910714285714,West
3.0,2.0,2546.0,House,399900.0,Eagle River,AK,157.069913589945,West
8.0,4.0,4059.0,Multifamily,159900.0,Anchorage,AK,39.39393939393939,West
5.0,5.0,3286.0,House,675000.0,Anchorage,AK,205.4169202678028,West
2.0,2.0,960.0,House,276500.0,Chugiak,AK,288.0208333333333,West
3.0,3.0,5043.0,House,610000.0,Anchorage,AK,120.95974618282769,West
2.0,2.0,800.0,Condo,159900.0,Anchorage,AK,199.875,West
3.0,2.0,1933.0,House,405000.0,Anchorage,AK,209.51888256595964,West
4.0,2.0,1428.0,Condo,275000.0,Anchorage,AK,192.57703081232492,West
8.0,6.0,4170.0,Multifamily,460000.0,Anchorage,AK,110.31175059952038,West
3.0,2.0,1548.0,Condo,259500.0,Anchorage,AK,167.63565891472868,West
3.0,2.0,2276.0,House,459900.0,Chugiak,AK,202.06502636203865,West
4.0,4.0,4358.0,House,649000.0,Anchorage,AK,148.9215236346948,West
6.0,4.0,3797.0,House,485000.0,Eagle River,AK,127.73242033184093,West
3.0,1.0,1040.0,House,275000.0,Anchorage,AK,264.4230769230769,West
13.0,6.0,5712.0,Multifamily,615000.0,Anchorage,AK,107.66806722689076,West
3.0,4.0,3479.0,House,895000.0,Anchorage,AK,257.257832710549,West
3.0,2.0,1220.0,Condo,259000.0,Anchorage,AK,212.29508196721312,West
3.0,2.0,1575.0,House,240000.0,Huntsville,AL,152.38095238095238,South
4.0,5.0,4443.0,House,939000.0,Mobile,AL,211.3436866981769,South
2.0,2.0,1692.0,Townhouse,179500.0,Hoover,AL,106.08747044917257,South
3.0,2.0,1843.0,House,525000.0,Mobile,AL,284.86163863266415,South
4.0,4.0,4184.0,House,935000.0,Mobile,AL,223.47036328871894,South
3.0,1.0,1025.0,House,53900.0,Montgomery,AL,52.58536585365854,South
2.0,2.0,1181.0,Condo,130000.0,Birmingham,AL,110.07620660457239,South
2.0,2.0,997.0,House,67500.0,Montgomery,AL,67.70310932798395,South
3.0,2.0,1110.0,Condo,179400.0,Tuscaloosa,AL,161.6216216216216,South
2.0,1.0,1218.0,House,174900.0,Mobile,AL,143.5960591133005,South
3.0,2.0,2372.0,House,179195.0,Mobile,AL,75.54595278246205,South
4.0,4.0,4016.0,House,469000.0,Hoover,AL,116.78286852589642,South
3.0,1.0,961.0,House,54000.0,Montgomery,AL,56.19146722164412,South
3.0,2.0,1439.0,House,179800.0,Birmingham,AL,124.94788047255038,South
4.0,2.0,1911.0,House,239900.0,Tuscaloosa,AL,125.53636839351125,South
3.0,1.0,1572.0,House,69900.0,Birmingham,AL,44.465648854961835,South
2.0,1.0,1035.0,House,49000.0,Birmingham,AL,47.34299516908212,South
5.0,2.0,2224.0,House,239995.0,Mobile,AL,107.91142086330935,South
3.0,1.0,1334.0,House,49000.0,Birmingham,AL,36.73163418290854,South
3.0,2.0,1990.0,House,179000.0,Huntsville,AL,89.94974874371859,South
4.0,4.0,4332.0,House,529000.0,Huntsville,AL,122.11449676823638,South
4.0,3.0,1530.0,House,52500.0,Mobile,AL,34.31372549019608,South
4.0,2.0,1716.0,House,174900.0,Mobile,AL,101.92307692307692,South
4.0,5.0,5096.0,House,549900.0,Hoover,AL,107.90816326530613,South
2.0,1.0,876.0,House,52900.0,Birmingham,AL,60.38812785388128,South
5.0,6.0,5314.0,House,799000.0,Mobile,AL,150.35754610462928,South
2.0,3.0,1850.0,Townhouse,324900.0,Mobile,AL,175.6216216216216,South
3.0,2.0,1304.0,House,104900.0,Montgomery,AL,80.44478527607362,South
4.0,4.0,3494.0,House,439900.0,Hoover,AL,125.9015455065827,South
3.0,2.0,1656.0,House,324900.0,Hoover,AL,196.19565217391303,South
3.0,1.0,640.0,House,49000.0,Birmingham,AL,76.5625,South
4.0,4.0,4133.0,House,457500.0,Mobile,AL,110.69441083958384,South
4.0,1.0,1745.0,House,68000.0,Birmingham,AL,38.96848137535817,South
3.0,1.0,1040.0,House,53000.0,Birmingham,AL,50.96153846153846,South
3.0,2.0,1524.0,House,193000.0,Mobile,AL,126.64041994750656,South
3.0,2.0,1800.0,House,93000.0,Montgomery,AL,51.666666666666664,South
3.0,2.0,1465.0,House,192950.0,Mobile,AL,131.7064846416382,South
2.0,1.0,802.0,House,107000.0,Birmingham,AL,133.41645885286783,South
3.0,2.0,1622.0,House,125000.0,Birmingham,AL,77.06535141800246,South
3.0,2.0,2204.0,House,430000.0,Hoover,AL,195.09981851179674,South
5.0,4.0,3524.0,House,950000.0,Huntsville,AL,269.58002270147557,South
3.0,2.0,1442.0,House,54000.0,Mobile,AL,37.447988904299585,South
4.0,3.0,3469.0,House,440000.0,Hoover,AL,126.83770539060248,South
4.0,3.0,3000.0,House,240000.0,Mobile,AL,80.0,South
3.0,2.0,1554.0,House,225000.0,Birmingham,AL,144.78764478764478,South
6.0,5.0,5354.0,House,800000.0,Huntsville,AL,149.42099364960777,South
3.0,1.0,1175.0,House,75000.0,Montgomery,AL,63.829787234042556,South
4.0,4.0,3890.0,House,459900.0,Tuscaloosa,AL,118.22622107969151,South
2.0,2.0,1328.0,Condo,389000.0,Birmingham,AL,292.921686746988,South
3.0,3.0,2626.0,House,224900.0,Birmingham,AL,85.64356435643565,South
2.0,3.0,2019.0,Townhouse,469900.0,Birmingham,AL,232.7389796929173,South
3.0,2.0,1552.0,House,179900.0,Tuscaloosa,AL,115.91494845360825,South
5.0,7.0,10138.0,House,1000000.0,Birmingham,AL,98.63878477017163,South
4.0,3.0,2562.0,House,369900.0,Hoover,AL,144.37939110070258,South
4.0,3.0,2686.0,House,325000.0,Huntsville,AL,120.99776619508563,South
4.0,4.0,4200.0,House,359900.0,Mobile,AL,85.69047619047619,South
5.0,4.0,4468.0,House,925000.0,Huntsville,AL,207.02775290957922,South
4.0,3.0,2383.0,House,359000.0,Birmingham,AL,150.65044062106588,South
5.0,5.0,4176.0,House,755000.0,Birmingham,AL,180.79501915708812,South
3.0,2.0,1904.0,House,179900.0,Grand Bay,AL,94.48529411764706,South
3.0,1.0,1220.0,House,48000.0,Birmingham,AL,39.34426229508197,South
4.0,4.0,3285.0,House,515000.0,Hoover,AL,156.77321156773212,South
3.0,2.0,1447.0,House,199900.0,Mobile,AL,138.14789219073947,South
3.0,3.0,2486.0,House,224900.0,Mobile,AL,90.46661303298471,South
4.0,2.0,1772.0,House,235000.0,Mobile,AL,132.61851015801355,South
2.0,2.0,1268.0,Condo,65500.0,Birmingham,AL,51.65615141955836,South
3.0,3.0,2460.0,House,326800.0,Montgomery,AL,132.84552845528455,South
3.0,3.0,2192.0,House,199900.0,Mobile,AL,91.19525547445255,South
5.0,5.0,3802.0,House,815000.0,Birmingham,AL,214.3608627038401,South
5.0,5.0,3802.0,House,800000.0,Birmingham,AL,210.41557075223565,South
3.0,2.0,1996.0,House,359900.0,Mobile,AL,180.31062124248496,South
4.0,3.0,2344.0,House,124900.0,Montgomery,AL,53.284982935153586,South
4.0,1.0,2217.0,House,369900.0,Birmingham,AL,166.8470906630582,South
4.0,3.0,2780.0,House,440000.0,Hoover,AL,158.27338129496403,South
4.0,2.0,1976.0,House,238500.0,Mobile,AL,120.69838056680162,South
6.0,5.0,4709.0,House,325000.0,Montgomery,AL,69.0167763856445,South
3.0,2.0,1550.0,House,100109.0,Mobile,AL,64.58645161290323,South
5.0,6.0,7018.0,House,950000.0,Montgomery,AL,135.3662011969222,South
3.0,2.0,1920.0,House,179900.0,Montgomery,AL,93.69791666666667,South
3.0,1.0,2036.0,House,48900.0,Birmingham,AL,24.017681728880156,South
4.0,4.0,3684.0,House,469900.0,Montgomery,AL,127.55157437567861,South
5.0,5.0,6037.0,House,799900.0,Mobile,AL,132.49958588702998,South
3.0,2.0,2223.0,House,240000.0,Mobile,AL,107.96221322537112,South
4.0,3.0,2990.0,House,469900.0,Huntsville,AL,157.1571906354515,South
4.0,5.0,3520.0,Townhouse,359900.0,Montgomery,AL,102.24431818181819,South
3.0,1.0,1620.0,House,66000.0,Birmingham,AL,40.74074074074074,South
3.0,2.0,1682.0,House,389000.0,Birmingham,AL,231.27229488703924,South
3.0,3.0,1446.0,Condo,309900.0,Tuscaloosa,AL,214.31535269709545,South
4.0,4.0,3636.0,House,799900.0,Birmingham,AL,219.99449944994498,South
5.0,5.0,3060.0,House,524900.0,Mobile,AL,171.5359477124183,South
3.0,2.0,1552.0,Condo,95500.0,Montgomery,AL,61.53350515463917,South
3.0,3.0,2244.0,Townhouse,524900.0,Huntsville,AL,233.9126559714795,South
4.0,3.0,4352.0,House,524400.0,Huntsville,AL,120.49632352941177,South
3.0,3.0,1908.0,House,325000.0,Mobile,AL,170.33542976939202,South
4.0,3.0,1493.0,House,125000.0,Center Point,AL,83.72404554588077,South
4.0,3.0,2752.0,House,440900.0,Madison,AL,160.21075581395348,South
3.0,2.0,1714.0,House,104900.0,Birmingham,AL,61.20186697782964,South
2.0,1.0,1225.0,House,95000.0,Birmingham,AL,77.55102040816327,South
3.0,1.0,1311.0,House,178900.0,Mobile,AL,136.4607170099161,South
3.0,2.0,2218.0,House,239000.0,Tuscaloosa,AL,107.75473399458971,South
2.0,2.0,1238.0,Condo,321900.0,Birmingham,AL,260.016155088853,South
2.0,2.0,1485.0,Condo,129900.0,Mobile,AL,87.47474747474747,South
5.0,4.0,5068.0,House,949900.0,Huntsville,AL,187.43093922651934,South
3.0,2.0,1350.0,House,314900.0,Vestavia Hills,AL,233.25925925925927,South
3.0,2.0,1800.0,House,219000.0,Mobile,AL,121.66666666666667,South
4.0,3.0,2933.0,House,464900.0,Mobile,AL,158.50664848278214,South
4.0,5.0,4140.0,House,549000.0,Montgomery,AL,132.6086956521739,South
3.0,2.0,2171.0,House,317500.0,Hoover,AL,146.24596959926302,South
4.0,5.0,3393.0,House,365000.0,Montgomery,AL,107.5744179192455,South
2.0,2.0,1136.0,Condo,317500.0,Birmingham,AL,279.48943661971833,South
2.0,1.0,1285.0,Condo,314900.0,Birmingham,AL,245.05836575875486,South
3.0,2.0,1520.0,Condo,365000.0,Birmingham,AL,240.1315789473684,South
5.0,5.0,3880.0,House,785000.0,Birmingham,AL,202.31958762886597,South
3.0,3.0,1638.0,House,199900.0,Mobile,AL,122.03907203907204,South
5.0,4.0,5619.0,House,949900.0,Birmingham,AL,169.05143263925964,South
3.0,3.0,1891.0,Townhouse,365000.0,Hoover,AL,193.01956636700157,South
3.0,1.0,1774.0,House,49900.0,Birmingham,AL,28.128523111612175,South
3.0,1.0,1302.0,House,225000.0,Birmingham,AL,172.8110599078341,South
3.0,2.0,1325.0,House,49900.0,Birmingham,AL,37.660377358490564,South
2.0,3.0,1525.0,Condo,129000.0,Mobile,AL,84.59016393442623,South
4.0,2.0,2239.0,House,314900.0,Tuscaloosa,AL,140.64314426083072,South
2.0,2.0,1053.0,Condo,103000.0,Birmingham,AL,97.81576448243115,South
3.0,2.0,1729.0,House,129900.0,Montgomery,AL,75.13013302486986,South
3.0,2.0,1935.0,House,239900.0,Mobile,AL,123.97932816537468,South
3.0,2.0,1275.0,House,129900.0,Birmingham,AL,101.88235294117646,South
2.0,1.0,1032.0,House,199900.0,Mobile,AL,193.7015503875969,South
3.0,2.0,1096.0,House,129900.0,Birmingham,AL,118.52189781021897,South
4.0,5.0,3265.0,House,549000.0,Mobile,AL,168.1470137825421,South
2.0,1.0,950.0,House,69500.0,Birmingham,AL,73.15789473684211,South
4.0,4.0,3150.0,House,435000.0,Montgomery,AL,138.0952380952381,South
3.0,3.0,2433.0,House,315000.0,Montgomery,AL,129.46979038224416,South
4.0,3.0,2688.0,House,460000.0,Hoover,AL,171.13095238095238,South
5.0,2.0,2116.0,House,175000.0,Birmingham,AL,82.703213610586,South
2.0,1.0,1035.0,House,105000.0,Mobile,AL,101.44927536231884,South
4.0,4.0,2917.0,House,549000.0,Montgomery,AL,188.20706205005143,South
4.0,3.0,2561.0,House,460000.0,Hoover,AL,179.61733697774307,South
3.0,3.0,2989.0,House,459800.0,Hoover,AL,153.83071261291403,South
3.0,2.0,2231.0,House,129900.0,Birmingham,AL,58.22501120573734,South
5.0,6.0,5798.0,House,785000.0,Huntsville,AL,135.39151431528114,South
2.0,2.0,1320.0,Townhouse,69500.0,Birmingham,AL,52.65151515151515,South
5.0,5.0,4300.0,House,369000.0,Mobile,AL,85.81395348837209,South
4.0,2.0,2872.0,House,464000.0,Huntsville,AL,161.55988857938718,South
2.0,1.0,1363.0,House,49900.0,Montgomery,AL,36.61041819515774,South
4.0,4.0,2895.0,House,545000.0,Montgomery,AL,188.25561312607945,South
3.0,2.0,1418.0,House,388000.0,Birmingham,AL,273.6248236953456,South
5.0,3.0,3200.0,House,545000.0,Huntsville,AL,170.3125,South
3.0,1.0,1078.0,House,129900.0,Mobile,AL,120.50092764378479,South
3.0,3.0,2388.0,House,315000.0,Birmingham,AL,131.90954773869348,South
4.0,2.0,2545.0,House,315000.0,Hoover,AL,123.7721021611002,South
5.0,5.0,4895.0,House,775000.0,Birmingham,AL,158.32482124616956,South
4.0,3.0,2978.0,House,464862.0,Birmingham,AL,156.0987239758227,South
4.0,4.0,4310.0,House,459000.0,Montgomery,AL,106.49651972157773,South
3.0,1.0,1163.0,House,75000.0,Mobile,AL,64.4883920894239,South
3.0,2.0,1480.0,House,129900.0,Birmingham,AL,87.77027027027027,South
3.0,1.0,2326.0,House,385000.0,Birmingham,AL,165.52020636285468,South
2.0,2.0,950.0,Condo,194500.0,Mobile,AL,204.73684210526315,South
4.0,4.0,5008.0,House,769000.0,Birmingham,AL,153.55431309904154,South
5.0,5.0,6104.0,House,795000.0,Montgomery,AL,130.24246395806028,South
3.0,2.0,1248.0,House,95000.0,Mobile,AL,76.12179487179488,South
3.0,1.0,1392.0,House,50700.0,Birmingham,AL,36.422413793103445,South
2.0,2.0,1352.0,Condo,68900.0,Birmingham,AL,50.96153846153846,South
4.0,2.0,1770.0,House,224900.0,Huntsville,AL,127.06214689265536,South
2.0,2.0,950.0,Condo,194500.0,Mobile,AL,204.73684210526315,South
2.0,1.0,1025.0,House,49700.0,Birmingham,AL,48.48780487804878,South
3.0,2.0,1362.0,House,75900.0,Montgomery,AL,55.72687224669603,South
3.0,1.0,1131.0,House,50000.0,Mobile,AL,44.20866489832007,South
3.0,3.0,2011.0,House,365000.0,Birmingham,AL,181.50174042764795,South
3.0,3.0,1239.0,Condo,176900.0,Tuscaloosa,AL,142.77643260694109,South
2.0,2.0,1019.0,Condo,127500.0,Mobile,AL,125.12266928361139,South
2.0,2.0,950.0,Condo,194500.0,Mobile,AL,204.73684210526315,South
4.0,4.0,3644.0,House,369000.0,Tuscaloosa,AL,101.26234906695939,South
3.0,1.0,976.0,House,69900.0,Birmingham,AL,71.6188524590164,South
4.0,3.0,2435.0,Multifamily,129900.0,Tuscaloosa,AL,53.347022587268995,South
3.0,2.0,2152.0,House,225000.0,Mobile,AL,104.5539033457249,South
3.0,2.0,1946.0,House,384900.0,Huntsville,AL,197.79033915724563,South
2.0,2.0,1050.0,House,68500.0,Mobile,AL,65.23809523809524,South
4.0,3.0,2612.0,House,365000.0,Montgomery,AL,139.739663093415,South
3.0,2.0,1800.0,House,105900.0,Huntsville,AL,58.833333333333336,South
2.0,2.0,1539.0,Condo,439900.0,Birmingham,AL,285.8349577647823,South
3.0,1.0,1343.0,House,51000.0,Birmingham,AL,37.9746835443038,South
4.0,5.0,4576.0,House,945000.0,Hoover,AL,206.51223776223776,South
4.0,3.0,4114.0,House,769000.0,Mobile,AL,186.92270296548372,South
3.0,2.0,1356.0,House,128000.0,Birmingham,AL,94.3952802359882,South
4.0,3.0,2754.0,House,364900.0,Montgomery,AL,132.49818445896878,South
4.0,2.0,1588.0,House,314000.0,Tuscaloosa,AL,197.7329974811083,South
3.0,2.0,2659.0,House,460000.0,Birmingham,AL,172.99736743136518,South
4.0,2.0,2304.0,House,105000.0,Birmingham,AL,45.572916666666664,South
4.0,4.0,3000.0,House,769900.0,Birmingham,AL,256.6333333333333,South
2.0,1.0,1336.0,House,69900.0,Birmingham,AL,52.32035928143713,South
2.0,2.0,1238.0,Condo,319500.0,Birmingham,AL,258.07754442649434,South
3.0,2.0,1956.0,House,175000.0,Montgomery,AL,89.4683026584867,South
4.0,3.0,2512.0,House,369900.0,Huntsville,AL,147.2531847133758,South
3.0,3.0,1388.0,Condo,319900.0,Tuscaloosa,AL,230.47550432276657,South
3.0,2.0,1660.0,House,319900.0,Birmingham,AL,192.710843373494,South
2.0,2.0,1050.0,Townhouse,104900.0,Huntsville,AL,99.9047619047619,South
3.0,3.0,2240.0,House,535000.0,Birmingham,AL,238.83928571428572,South
4.0,3.0,3472.0,House,312352.0,Mobile,AL,89.963133640553,South
4.0,3.0,3415.0,House,319900.0,Montgomery,AL,93.67496339677892,South
2.0,2.0,1340.0,Condo,319900.0,Birmingham,AL,238.73134328358208,South
5.0,4.0,3453.0,House,789900.0,Birmingham,AL,228.75760208514336,South
3.0,1.0,1227.0,House,95000.0,Mobile,AL,77.42461287693561,South
2.0,2.0,950.0,Condo,194500.0,Mobile,AL,204.73684210526315,South
2.0,2.0,950.0,Condo,194500.0,Mobile,AL,204.73684210526315,South
2.0,2.0,1615.0,Condo,239000.0,Huntsville,AL,147.9876160990712,South
4.0,2.0,1794.0,House,95000.0,Birmingham,AL,52.954292084726866,South
2.0,1.0,1024.0,House,68900.0,Center Point,AL,67.28515625,South
3.0,1.0,1102.0,House,69900.0,Montgomery,AL,63.43012704174229,South
4.0,3.0,2500.0,House,430200.0,Madison,AL,172.08,South
3.0,2.0,1470.0,House,175000.0,Mobile,AL,119.04761904761905,South
3.0,2.0,1228.0,House,105000.0,Birmingham,AL,85.50488599348535,South
3.0,4.0,3263.0,House,985000.0,Birmingham,AL,301.8694452957401,South
3.0,3.0,2314.0,House,199900.0,Birmingham,AL,86.38720829732065,South
3.0,6.0,6594.0,House,859000.0,Mobile,AL,130.2699423718532,South
4.0,3.0,2853.0,House,498000.0,Hoover,AL,174.55310199789696,South
3.0,1.0,960.0,House,59900.0,Theodore,AL,62.395833333333336,South
3.0,1.0,1190.0,House,59900.0,Birmingham,AL,50.33613445378151,South
2.0,1.0,903.0,House,64500.0,Huntsville,AL,71.42857142857143,South
3.0,1.0,945.0,House,73900.0,Birmingham,AL,78.2010582010582,South
3.0,3.0,1845.0,House,59900.0,Mobile,AL,32.46612466124661,South
4.0,3.0,2981.0,House,230000.0,Mobile,AL,77.15531700771554,South
3.0,1.0,1120.0,House,59900.0,Birmingham,AL,53.482142857142854,South
6.0,4.0,4135.0,House,480000.0,Montgomery,AL,116.08222490931077,South
3.0,1.0,1360.0,House,64800.0,Birmingham,AL,47.64705882352941,South
3.0,1.0,1104.0,House,113000.0,Birmingham,AL,102.35507246376811,South
2.0,2.0,1050.0,Condo,99500.0,Tuscaloosa,AL,94.76190476190476,South
5.0,6.0,6900.0,House,850000.0,Mobile,AL,123.18840579710145,South
2.0,2.0,1201.0,House,99900.0,Birmingham,AL,83.18068276436303,South
2.0,1.0,1010.0,House,112500.0,Birmingham,AL,111.38613861386139,South
3.0,1.0,1161.0,House,189900.0,Vestavia Hills,AL,163.56589147286823,South
2.0,2.0,1420.0,House,199000.0,Huntsville,AL,140.14084507042253,South
16.0,10.0,6789.0,House,495000.0,Mobile,AL,72.91206363234645,South
4.0,7.0,6414.0,House,989000.0,Mobile,AL,154.19395073277207,South
3.0,4.0,3162.0,House,449900.0,Birmingham,AL,142.28336495888678,South
2.0,1.0,1003.0,House,116500.0,Mobile,AL,116.15154536390827,South
2.0,1.0,1074.0,Condo,199000.0,Birmingham,AL,185.28864059590316,South
3.0,3.0,2747.0,House,495000.0,Huntsville,AL,180.19657808518383,South
3.0,2.0,1533.0,House,199000.0,Mobile,AL,129.81082844096542,South
2.0,1.0,767.0,House,64000.0,Tuscaloosa,AL,83.44198174706649,South
3.0,2.0,1906.0,House,220000.0,Mobile,AL,115.42497376705141,South
2.0,3.0,1157.0,Condo,117900.0,Birmingham,AL,101.90146931719966,South
4.0,1.0,1462.0,House,64460.0,Montgomery,AL,44.090287277701776,South
2.0,2.0,1152.0,Condo,73090.0,Mobile,AL,63.44618055555556,South
6.0,5.0,3524.0,House,990900.0,Huntsville,AL,281.1861520998865,South
3.0,3.0,2592.0,House,220000.0,Mobile,AL,84.87654320987654,South
5.0,5.0,5961.0,House,860000.0,Mobile,AL,144.27109545378292,South
3.0,1.0,1298.0,House,118900.0,Mobile,AL,91.60246533127889,South
2.0,2.0,1200.0,Townhouse,199000.0,Mobile,AL,165.83333333333334,South
3.0,1.0,864.0,House,74000.0,Birmingham,AL,85.64814814814815,South
3.0,3.0,2268.0,House,339000.0,Montgomery,AL,149.47089947089947,South
3.0,3.0,2994.0,House,339000.0,Mobile,AL,113.22645290581163,South
4.0,3.0,2210.0,House,339000.0,Hoover,AL,153.39366515837105,South
3.0,2.0,1494.0,House,58500.0,Birmingham,AL,39.1566265060241,South
3.0,1.0,1448.0,House,58500.0,Birmingham,AL,40.40055248618785,South
